Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Henan,China,37.8957,114.9042,6/12/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,6/12/2020,1108,4,1060,44,Western Pacific
Hubei,China,30.9756,112.2707,6/12/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,6/12/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,6/12/2020,237,1,232,4,Western Pacific
Jiangsu,China,32.9711,119.455,6/12/2020,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,6/12/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,6/12/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,6/12/2020,149,2,147,0,Western Pacific
Macau,China,22.1667,113.55,6/12/2020,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,6/12/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,6/12/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,6/12/2020,311,3,306,2,Western Pacific
Shandong,China,36.3427,118.1498,6/12/2020,792,7,781,4,Western Pacific
Shanghai,China,31.202,121.4491,6/12/2020,690,7,666,17,Western Pacific
Shanxi,China,37.5777,112.2922,6/12/2020,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,6/12/2020,583,3,562,18,Western Pacific
Tianjin,China,39.3054,117.323,6/12/2020,196,3,189,4,Western Pacific
Tibet,China,31.6927,88.0924,6/12/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,6/12/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,6/12/2020,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,6/12/2020,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,6/12/2020,46858,1545,17823,27490,Americas
,Congo (Brazzaville),-0.228,15.8277,6/12/2020,728,24,221,483,Africa
,Congo (Kinshasa),-4.0383,21.7587,6/12/2020,4637,101,580,3956,Africa
,Costa Rica,9.7489,-83.7534,6/12/2020,1612,12,731,869,Americas
,Cote d'Ivoire,7.54,-5.5471,6/12/2020,4684,45,2263,2376,Africa
,Croatia,45.1,15.2,6/12/2020,2249,107,2133,9,Europe
,Cuba,21.521757,-77.781167,6/12/2020,2233,84,1902,247,Americas
,Cyprus,35.1264,33.4299,6/12/2020,980,18,807,155,Europe
,Czechia,49.8175,15.473,6/12/2020,9938,329,7215,2394,Europe
Faroe Islands,Denmark,61.8926,-6.9118,6/12/2020,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,6/12/2020,13,0,13,0,Europe
,Denmark,56.2639,9.5018,6/12/2020,12099,594,10993,512,Europe
,Djibouti,11.8251,42.5903,6/12/2020,4441,38,2730,1673,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,6/12/2020,22008,568,12754,8686,Americas
,Ecuador,-1.8312,-78.1834,6/12/2020,45778,3828,22679,19271,Americas
,Egypt,26.820553,30.802498,6/12/2020,41303,1422,11108,28773,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,6/12/2020,3481,68,1587,1826,Americas
,Equatorial Guinea,1.6508,10.2679,6/12/2020,1306,12,200,1094,Africa
,Eritrea,15.1794,39.7823,6/12/2020,41,0,39,2,Africa
,Estonia,58.5953,25.0136,6/12/2020,1970,69,1703,198,Europe
,Eswatini,-26.5225,31.4659,6/12/2020,472,3,246,223,Africa
,Ethiopia,9.145,40.4897,6/12/2020,2915,47,451,2417,Africa
,Fiji,-17.7134,178.065,6/12/2020,18,0,18,0,Western Pacific
,Finland,61.92411,25.748151,6/12/2020,7073,325,6200,548,Europe
French Guiana,France,3.9339,-53.1258,6/12/2020,1043,2,489,552,Europe
French Polynesia,France,-17.6797,149.4068,6/12/2020,60,0,60,0,Europe
Guadeloupe,France,16.265,-61.551,6/12/2020,171,14,157,0,Europe
Mayotte,France,-12.8275,45.166244,6/12/2020,2268,28,1790,450,Europe
New Caledonia,France,-20.904305,165.618042,6/12/2020,21,0,20,1,Europe
Reunion,France,-21.1151,55.5364,6/12/2020,488,1,460,27,Europe
Saint Barthelemy,France,17.9,-62.8333,6/12/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,6/12/2020,42,3,36,3,Europe
Martinique,France,14.6415,-61.0242,6/12/2020,202,14,98,90,Europe
,France,46.2276,2.2137,6/12/2020,189244,29315,69578,90351,Europe
,Gabon,-0.8037,11.6094,6/12/2020,3463,23,1024,2416,Africa
,Gambia,13.4432,-15.3101,6/12/2020,28,1,22,5,Africa
,Georgia,42.3154,43.3569,6/12/2020,843,13,697,133,Europe
,Germany,51.165691,10.451526,6/12/2020,187226,8783,171535,6908,Europe
,Ghana,7.9465,-1.0232,6/12/2020,10856,48,3921,6887,Africa
,Greece,39.0742,21.8243,6/12/2020,3108,183,1374,1551,Europe
,Guatemala,15.7835,-90.2308,6/12/2020,8982,351,1702,6929,Americas
,Guinea,9.9456,-9.6966,6/12/2020,4426,24,3106,1296,Africa
,Guyana,4.860416,-58.93018,6/12/2020,159,12,95,52,Americas
,Haiti,18.9712,-72.2852,6/12/2020,3941,64,24,3853,Americas
,Holy See,41.9029,12.4534,6/12/2020,12,0,12,0,Europe
,Honduras,15.2,-86.2419,6/12/2020,8132,306,844,6982,Americas
,Hungary,47.1625,19.5033,6/12/2020,4053,555,2447,1051,Europe
,Iceland,64.9631,-19.0208,6/12/2020,1807,10,1794,3,Europe
,India,20.593684,78.96288,6/12/2020,308993,8884,154330,145779,South-East Asia
,Indonesia,-0.7893,113.9213,6/12/2020,36406,2048,13213,21145,South-East Asia
,Iran,32.427908,53.688046,6/12/2020,182525,8659,144649,29217,Eastern Mediterranean
,Iraq,33.223191,43.679291,6/12/2020,17770,496,6868,10406,Eastern Mediterranean
,Ireland,53.1424,-7.6921,6/12/2020,25250,1705,22698,847,Europe
,Israel,31.046051,34.851612,6/12/2020,18795,300,15288,3207,Europe
,Italy,41.87194,12.56738,6/12/2020,236305,34223,173085,28997,Europe
,Jamaica,18.1096,-77.2975,6/12/2020,614,10,417,187,Americas
,Japan,36.204824,138.252924,6/12/2020,17250,924,15362,964,Western Pacific
,Jordan,31.24,36.51,6/12/2020,915,9,671,235,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,6/12/2020,13872,70,8829,4973,Europe
,Kenya,-0.0236,37.9062,6/12/2020,3305,96,1164,2045,Africa
,South Korea,35.907757,127.766922,6/12/2020,12051,277,10691,1083,Western Pacific
,Kuwait,29.31166,47.481766,6/12/2020,34952,285,25048,9619,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,6/12/2020,2166,26,1668,472,Europe
,Latvia,56.8796,24.6032,6/12/2020,1096,27,818,251,Europe
,Lebanon,33.8547,35.8623,6/12/2020,1422,31,853,538,Eastern Mediterranean
,Liberia,6.428055,-9.429499,6/12/2020,421,32,210,179,Africa
,Liechtenstein,47.14,9.55,6/12/2020,82,1,81,0,Europe
,Lithuania,55.1694,23.8813,6/12/2020,1756,74,1400,282,Europe
,Luxembourg,49.8153,6.1296,6/12/2020,4055,110,3918,27,Europe
,Madagascar,-18.766947,46.869107,6/12/2020,1240,10,344,886,Africa
,Malaysia,4.210484,101.975766,6/12/2020,8402,119,7168,1115,Western Pacific
,Maldives,3.2028,73.2207,6/12/2020,2003,8,1193,802,South-East Asia
,Malta,35.9375,14.3754,6/12/2020,645,9,600,36,Europe
,Mauritania,21.0079,-10.9408,6/12/2020,1572,81,278,1213,Africa
,Mauritius,-20.348404,57.552152,6/12/2020,337,10,325,2,Africa
,Mexico,23.6345,-102.5528,6/12/2020,139196,16448,100876,21872,Americas
,Moldova,47.4116,28.3699,6/12/2020,11093,385,6229,4479,Europe
,Monaco,43.7333,7.4167,6/12/2020,99,4,93,2,Europe
,Mongolia,46.8625,103.8467,6/12/2020,197,0,95,102,Western Pacific
,Montenegro,42.708678,19.37439,6/12/2020,324,9,315,0,Europe
,Morocco,31.7917,-7.0926,6/12/2020,8610,212,7618,780,Eastern Mediterranean
,Namibia,-22.9576,18.4904,6/12/2020,31,0,17,14,Africa
,Nepal,28.1667,84.25,6/12/2020,5062,16,877,4169,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,6/12/2020,101,3,98,0,Europe
Curacao,Netherlands,12.1696,-68.99,6/12/2020,22,1,15,6,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,6/12/2020,77,15,61,1,Europe
,Netherlands,52.1326,5.2913,6/12/2020,48461,6053,0,42408,Europe
,New Zealand,-40.9006,174.886,6/12/2020,1504,22,1482,0,Western Pacific
,Nicaragua,12.865416,-85.207229,6/12/2020,1464,55,953,456,Americas
,Niger,17.607789,8.081666,6/12/2020,978,65,881,32,Africa
,Nigeria,9.082,8.6753,6/12/2020,15181,399,4891,9891,Africa
,North Macedonia,41.6086,21.7453,6/12/2020,3701,171,1694,1836,Europe
,Norway,60.472,8.4689,6/12/2020,8620,242,8138,240,Europe
,Oman,21.512583,55.923255,6/12/2020,21071,96,7489,13486,Eastern Mediterranean
,Pakistan,30.3753,69.3451,6/12/2020,125933,2463,40247,83223,Eastern Mediterranean
,Panama,8.538,-80.7821,6/12/2020,19211,421,13759,5031,Americas
,Papua New Guinea,-6.314993,143.95555,6/12/2020,8,0,8,0,Western Pacific
,Paraguay,-23.4425,-58.4438,6/12/2020,1254,11,633,610,Americas
,Peru,-9.19,-75.0152,6/12/2020,214788,6088,107133,101567,Americas
,Philippines,12.879721,121.774017,6/12/2020,24787,1052,5454,18281,Western Pacific
,Poland,51.9194,19.1451,6/12/2020,28577,1222,13805,13550,Europe
,Portugal,39.3999,-8.2245,6/12/2020,36180,1505,22200,12475,Europe
,Qatar,25.3548,51.1839,6/12/2020,76588,70,53296,23222,Eastern Mediterranean
,Romania,45.9432,24.9668,6/12/2020,21404,1380,15445,4579,Europe
,Russia,61.52401,105.318756,6/12/2020,510761,6705,268862,235194,Europe
,Rwanda,-1.9403,29.8739,6/12/2020,510,2,321,187,Africa
,Saint Lucia,13.9094,-60.9789,6/12/2020,19,0,18,1,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,6/12/2020,27,0,25,2,Americas
,San Marino,43.9424,12.4578,6/12/2020,694,42,520,132,Europe
,Saudi Arabia,23.885942,45.079162,6/12/2020,119942,893,81029,38020,Eastern Mediterranean
,Senegal,14.4974,-14.4524,6/12/2020,4851,56,3100,1695,Africa
,Serbia,44.0165,21.0059,6/12/2020,12175,252,11411,512,Europe
,Seychelles,-4.6796,55.492,6/12/2020,11,0,11,0,Africa
,Singapore,1.2833,103.8333,6/12/2020,39850,25,28040,11785,Western Pacific
,Slovakia,48.669,19.699,6/12/2020,1542,28,1409,105,Europe
,Slovenia,46.1512,14.9955,6/12/2020,1490,109,1359,22,Europe
,Somalia,5.152149,46.199616,6/12/2020,2513,85,532,1896,Eastern Mediterranean
,South Africa,-30.5595,22.9375,6/12/2020,61927,1354,35006,25567,Africa
,Spain,40.463667,-3.74922,6/12/2020,243209,27136,150376,65697,Europe
,Sri Lanka,7.873054,80.771797,6/12/2020,1880,11,1196,673,South-East Asia
,Sudan,12.8628,30.2176,6/12/2020,6879,433,2416,4030,Eastern Mediterranean
,Suriname,3.9193,-56.0278,6/12/2020,187,3,9,175,Americas
,Sweden,60.128161,18.643501,6/12/2020,49684,4854,0,44830,Europe
,Switzerland,46.8182,8.2275,6/12/2020,31063,1938,28800,325,Europe
,Taiwan*,23.7,121,6/12/2020,443,7,431,5,Western Pacific
,Tanzania,-6.369028,34.888822,6/12/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,6/12/2020,3129,58,2987,84,South-East Asia
,Togo,8.6195,0.8248,6/12/2020,525,13,279,233,Africa
,Trinidad and Tobago,10.6918,-61.2225,6/12/2020,117,8,109,0,Americas
,Tunisia,33.886917,9.537499,6/12/2020,1093,49,995,49,Eastern Mediterranean
,Turkey,38.9637,35.2433,6/12/2020,175218,4778,149102,21338,Europe
,Uganda,1.373333,32.290275,6/12/2020,686,0,161,525,Africa
,Ukraine,48.3794,31.1656,6/12/2020,30415,880,14075,15460,Europe
,United Arab Emirates,23.424076,53.847818,6/12/2020,41499,287,25946,15266,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,6/12/2020,141,9,127,5,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,6/12/2020,187,1,115,71,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,6/12/2020,565,48,512,5,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,6/12/2020,176,0,172,4,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,6/12/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,6/12/2020,11,1,10,0,Europe
,United Kingdom,55.3781,-3.436,6/12/2020,269710,41581,0,228129,Europe
,Uruguay,-32.5228,-55.7658,6/12/2020,847,23,780,44,Americas
,US,40,-100,6/12/2020,2048986,115334,547386,1386266,Americas
,Uzbekistan,41.377491,64.585262,6/12/2020,4869,19,3758,1092,Europe
,Venezuela,6.4238,-66.5897,6/12/2020,2879,23,487,2369,Americas
,Vietnam,14.058324,108.277199,6/12/2020,333,0,323,10,Western Pacific
,Zambia,-13.133897,27.849332,6/12/2020,1321,10,1104,207,Africa
,Zimbabwe,-19.015438,29.154857,6/12/2020,343,4,51,288,Africa
,Dominica,15.415,-61.371,6/12/2020,18,0,16,2,Americas
,Grenada,12.1165,-61.679,6/12/2020,23,0,22,1,Americas
,Mozambique,-18.665695,35.529562,6/12/2020,509,2,0,507,Africa
,Syria,34.802075,38.996815,6/12/2020,164,6,0,158,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,6/12/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,6/12/2020,20,2,16,2,Americas
,Laos,19.85627,102.495496,6/12/2020,19,0,19,0,Western Pacific
,Libya,26.3351,17.228331,6/12/2020,409,6,59,344,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,6/12/2020,489,3,414,72,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,6/12/2020,1460,15,153,1292,Africa
,Mali,17.570692,-3.996166,6/12/2020,1752,101,1023,628,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,6/12/2020,15,0,15,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,6/12/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,6/12/2020,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,6/12/2020,1326,31,921,374,Europe
,Burma,21.9162,95.956,6/12/2020,261,6,165,90,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,6/12/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,6/12/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,6/12/2020,12,1,11,0,Europe
,Botswana,-22.3285,24.6849,6/12/2020,48,1,24,23,Africa
,Burundi,-3.3731,29.9189,6/12/2020,85,1,45,39,Africa
,Sierra Leone,8.460555,-11.779889,6/12/2020,1103,51,648,404,Africa
,Malawi,-13.2543,34.3015,6/12/2020,481,4,65,412,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/12/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/12/2020,1,0,1,0,Europe
,South Sudan,6.877,31.307,6/12/2020,1670,24,48,1598,Africa
,Western Sahara,24.2155,-12.8858,6/12/2020,9,1,6,2,Africa
,Sao Tome and Principe,0.1864,6.6131,6/12/2020,639,12,156,471,Africa
,Yemen,15.552727,48.516388,6/12/2020,632,139,28,465,Eastern Mediterranean
,Comoros,-11.6455,43.3333,6/12/2020,163,2,97,64,Africa
,Tajikistan,38.861,71.2761,6/12/2020,4902,49,3158,1695,Europe
,Lesotho,-29.61,28.2336,6/12/2020,4,0,2,2,Africa
,Afghanistan,33.93911,67.709953,6/13/2020,24102,451,4201,19450,Eastern Mediterranean
,Albania,41.1533,20.1683,6/13/2020,1464,36,1039,389,Europe
,Algeria,28.0339,1.6596,6/13/2020,10810,760,7420,2630,Africa
,Andorra,42.5063,1.5218,6/13/2020,853,51,781,21,Europe
,Angola,-11.2027,17.8739,6/13/2020,138,6,61,71,Africa
,Antigua and Barbuda,17.0608,-61.7964,6/13/2020,26,3,20,3,Americas
,Argentina,-38.4161,-63.6167,6/13/2020,30295,815,9083,20397,Americas
,Armenia,40.0691,45.0382,6/13/2020,16004,264,6081,9659,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,6/13/2020,108,3,104,1,Western Pacific
New South Wales,Australia,-33.8688,151.2093,6/13/2020,3128,48,2766,314,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,6/13/2020,29,0,29,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,6/13/2020,1065,6,1051,8,Western Pacific
South Australia,Australia,-34.9285,138.6007,6/13/2020,440,4,436,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,6/13/2020,228,13,213,2,Western Pacific
Victoria,Australia,-37.8136,144.9631,6/13/2020,1720,19,1657,44,Western Pacific
Western Australia,Australia,-31.9505,115.8605,6/13/2020,602,9,582,11,Western Pacific
,Austria,47.5162,14.5501,6/13/2020,17078,677,16012,389,Europe
,Azerbaijan,40.1431,47.5769,6/13/2020,9570,115,5309,4146,Europe
,Bahamas,25.025885,-78.035889,6/13/2020,103,11,68,24,Americas
,Bahrain,26.0275,50.55,6/13/2020,17713,37,12191,5485,Eastern Mediterranean
,Bangladesh,23.685,90.3563,6/13/2020,84379,1139,17828,65412,South-East Asia
,Barbados,13.1939,-59.5432,6/13/2020,96,7,83,6,Americas
,Belarus,53.7098,27.9534,6/13/2020,53241,303,29111,23827,Europe
,Belgium,50.8333,4.469936,6/13/2020,59918,9650,16547,33721,Europe
,Benin,9.3077,2.3158,6/13/2020,412,6,222,184,Africa
,Bhutan,27.5142,90.4336,6/13/2020,66,0,21,45,South-East Asia
,Bolivia,-16.2902,-63.5887,6/13/2020,17842,585,2768,14489,Americas
,Bosnia and Herzegovina,43.9159,17.6791,6/13/2020,2893,163,2119,611,Europe
,Brazil,-14.235,-51.9253,6/13/2020,850514,42720,459436,348358,Americas
,Brunei,4.5353,114.7277,6/13/2020,141,2,138,1,Western Pacific
,Bulgaria,42.7339,25.4858,6/13/2020,3266,172,1723,1371,Europe
,Burkina Faso,12.2383,-1.5616,6/13/2020,892,53,799,40,Africa
,Cabo Verde,16.5388,-23.0418,6/13/2020,726,6,294,426,Africa
,Cambodia,11.55,104.9167,6/13/2020,128,0,125,3,Western Pacific
,Cameroon,3.848,11.5021,6/13/2020,8681,212,4836,3633,Africa
Alberta,Canada,53.9333,-116.5765,6/13/2020,7383,150,0,7233,Americas
British Columbia,Canada,53.7267,-127.6476,6/13/2020,2709,168,0,2541,Americas
Manitoba,Canada,53.7609,-98.8139,6/13/2020,303,7,0,296,Americas
New Brunswick,Canada,46.5653,-66.4619,6/13/2020,157,2,0,155,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,6/13/2020,261,3,0,258,Americas
Nova Scotia,Canada,44.682,-63.7443,6/13/2020,1061,62,0,999,Americas
Ontario,Canada,51.2538,-85.3232,6/13/2020,33625,2582,0,31043,Americas
Prince Edward Island,Canada,46.5107,-63.4168,6/13/2020,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,6/13/2020,53824,5195,0,48629,Americas
Saskatchewan,Canada,52.9399,-106.4509,6/13/2020,664,13,0,651,Americas
,Central African Republic,6.6111,20.9394,6/13/2020,2057,7,363,1687,Africa
,Chad,15.4542,18.7322,6/13/2020,848,72,718,58,Africa
,Chile,-35.6751,-71.543,6/13/2020,201634,3101,137296,61237,Americas
Anhui,China,31.8257,117.2264,6/13/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,6/13/2020,637,9,584,44,Western Pacific
Chongqing,China,30.0572,107.874,6/13/2020,580,6,573,1,Western Pacific
Fujian,China,26.0789,117.9874,6/13/2020,361,1,356,4,Western Pacific
Gansu,China,35.7518,104.2861,6/13/2020,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,6/13/2020,1625,8,1590,27,Western Pacific
Guangxi,China,23.8298,108.7881,6/13/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,6/13/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,6/13/2020,171,6,162,3,Western Pacific
Hebei,China,39.549,116.1306,6/13/2020,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,6/13/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,6/13/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,6/13/2020,1109,4,1061,44,Western Pacific
Hubei,China,30.9756,112.2707,6/13/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,6/13/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,6/13/2020,237,1,232,4,Western Pacific
Jiangsu,China,32.9711,119.455,6/13/2020,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,6/13/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,6/13/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,6/13/2020,151,2,147,2,Western Pacific
Macau,China,22.1667,113.55,6/13/2020,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,6/13/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,6/13/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,6/13/2020,311,3,306,2,Western Pacific
Shandong,China,36.3427,118.1498,6/13/2020,792,7,782,3,Western Pacific
Shanghai,China,31.202,121.4491,6/13/2020,691,7,666,18,Western Pacific
Shanxi,China,37.5777,112.2922,6/13/2020,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,6/13/2020,583,3,563,17,Western Pacific
Tianjin,China,39.3054,117.323,6/13/2020,196,3,189,4,Western Pacific
Tibet,China,31.6927,88.0924,6/13/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,6/13/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,6/13/2020,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,6/13/2020,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,6/13/2020,48746,1592,18749,28405,Americas
,Congo (Brazzaville),-0.228,15.8277,6/13/2020,728,24,221,483,Africa
,Congo (Kinshasa),-4.0383,21.7587,6/13/2020,4724,106,595,4023,Africa
,Costa Rica,9.7489,-83.7534,6/13/2020,1662,12,743,907,Americas
,Cote d'Ivoire,7.54,-5.5471,6/13/2020,4848,45,2397,2406,Africa
,Croatia,45.1,15.2,6/13/2020,2251,107,2134,10,Europe
,Cuba,21.521757,-77.781167,6/13/2020,2238,84,1923,231,Americas
,Cyprus,35.1264,33.4299,6/13/2020,980,18,807,155,Europe
,Czechia,49.8175,15.473,6/13/2020,9991,328,7219,2444,Europe
Faroe Islands,Denmark,61.8926,-6.9118,6/13/2020,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,6/13/2020,13,0,13,0,Europe
,Denmark,56.2639,9.5018,6/13/2020,12139,597,11035,507,Europe
,Djibouti,11.8251,42.5903,6/13/2020,4449,41,2823,1585,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,6/13/2020,22572,577,13084,8911,Americas
,Ecuador,-1.8312,-78.1834,6/13/2020,46356,3874,22865,19617,Americas
,Egypt,26.820553,30.802498,6/13/2020,42980,1484,11529,29967,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,6/13/2020,3603,72,1738,1793,Americas
,Equatorial Guinea,1.6508,10.2679,6/13/2020,1306,12,200,1094,Africa
,Eritrea,15.1794,39.7823,6/13/2020,65,0,39,26,Africa
,Estonia,58.5953,25.0136,6/13/2020,1973,69,1705,199,Europe
,Eswatini,-26.5225,31.4659,6/13/2020,486,3,247,236,Africa
,Ethiopia,9.145,40.4897,6/13/2020,3166,55,495,2616,Africa
,Fiji,-17.7134,178.065,6/13/2020,18,0,18,0,Western Pacific
,Finland,61.92411,25.748151,6/13/2020,7087,325,6200,562,Europe
French Guiana,France,3.9339,-53.1258,6/13/2020,1161,2,520,639,Europe
French Polynesia,France,-17.6797,149.4068,6/13/2020,60,0,60,0,Europe
Guadeloupe,France,16.265,-61.551,6/13/2020,171,14,157,0,Europe
Mayotte,France,-12.8275,45.166244,6/13/2020,2282,28,1790,464,Europe
New Caledonia,France,-20.904305,165.618042,6/13/2020,21,0,20,1,Europe
Reunion,France,-21.1151,55.5364,6/13/2020,489,1,460,28,Europe
Saint Barthelemy,France,17.9,-62.8333,6/13/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,6/13/2020,42,3,36,3,Europe
Martinique,France,14.6415,-61.0242,6/13/2020,202,14,98,90,Europe
,France,46.2276,2.2137,6/13/2020,189637,29339,69783,90515,Europe
